risorsa,url,title,editor,author,contributor,shelfmark,page,place of publishing,year of publishing,issuance,identifier,licence,geographic place,city,latitude,longitude,href
38433599081,https://farm5.staticflickr.com/4571/38433599081_2fba10fce6_o.jpg,Palermo Nuova - Corso Calatafimi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,239,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (239),CC BY SA 4.0,"Palermo, corso Calatafimi, tram, Caserma Tukory",Palermo,38.108543,13.343764,https://www.flickr.com/photos/biblioteca-comunale-palermo/38433599081
38434565171,https://farm5.staticflickr.com/4581/38434565171_f38ddebd8a_o.jpg,Piazza Bologni e statua Carlo V,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,156,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (156),CC BY SA 4.0,"Piazza Bologni, Palermo",Palermo,38.114942,13.360243,https://www.flickr.com/photos/biblioteca-comunale-palermo/38434565171
38453241401,https://farm5.staticflickr.com/4581/38453241401_d6e278d386_o.jpg,Palermo - via Maqueda,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,246,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (246),CC BY SA 4.0,"Palermo, via Macqueda, via Maqueda, piazza Verdi",Palermo,38.120217,13.358420,https://www.flickr.com/photos/biblioteca-comunale-palermo/38453241401
38453706831,https://farm5.staticflickr.com/4569/38453706831_6bb691d81a_o.jpg,Palermo - corso Vittorio Emanuele,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,250,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (250),CC BY SA 4.0,"Palermo, corso Vittorio Emanuele, Cattedrale",Palermo,38.113692,13.356177,https://www.flickr.com/photos/biblioteca-comunale-palermo/38453706831
38481698836,https://farm5.staticflickr.com/4519/38481698836_089ecc6d91_o.jpg,Palermo - Piazza Pretoria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,170,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (170),CC BY SA 4.0,"Piazza Pretoria, Piazza della Vergogna, Palermo",Palermo,38.115415,13.362078,https://www.flickr.com/photos/biblioteca-comunale-palermo/38481698836
38500509706,https://farm5.staticflickr.com/4528/38500509706_bf9e36794b_o.jpg,Palermo Nuova - Piazza Indipendenza - Caserma 22. Artiglieria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,175,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (175),CC BY SA 4.0,"Piazza Indipendenza, Palermo",Palermo,38.110249,13.351650,https://www.flickr.com/photos/biblioteca-comunale-palermo/38500509706
38500567076,https://farm5.staticflickr.com/4552/38500567076_b97b83ae83_o.jpg,Palermo - Piazza Vigliena o i Quattro Cantoni,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,157,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (157),CC BY SA 4.0,"Piazza Vigliena, Quattro Canti, Quattro Cantoni, Corso Vittorio Emanuele, Palermo",Palermo,38.115726,13.361413,https://www.flickr.com/photos/biblioteca-comunale-palermo/38500567076
38500738436,https://farm5.staticflickr.com/4549/38500738436_b663823598_o.jpg,Palermo - PIazza Vittoria e Porta Nuova,"Dr. Trenkler Co, Lipsia","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,178,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (178),CC BY SA 4.0,"Piazza Vittoria, Palermo",Palermo,38.112697,13.355877,https://www.flickr.com/photos/biblioteca-comunale-palermo/38500738436
38500852016,https://farm5.staticflickr.com/4580/38500852016_9009999200_o.jpg,Palermo - Piazza Vittoria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,179,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (179),CC BY SA 4.0,"Piazza Vittoria, Palermo",Palermo,38.112697,13.355877,https://www.flickr.com/photos/biblioteca-comunale-palermo/38500852016
38502298256,https://farm5.staticflickr.com/4584/38502298256_54b9f2ea8c_o.jpg,Palermo - Piazza S.Domenico,"A. Vaccaro Cangelosi, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,184,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (184),CC BY SA 4.0,"Piazza S.Domenico, Palermo",Palermo,38.119264,13.362614,https://www.flickr.com/photos/biblioteca-comunale-palermo/38502298256
38504483832,https://farm5.staticflickr.com/4553/38504483832_dd02928b63_o.jpg,Palermo - Piazza Bologni - Palazzo Ugo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,160,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (160),CC BY SA 4.0,"Piazza Bologni, Palazzo Ugo, Palermo",Palermo,38.114942,13.360243,https://www.flickr.com/photos/biblioteca-comunale-palermo/38504483832
38504602272,https://farm5.staticflickr.com/4517/38504602272_2976c7a456_o.jpg,Palermo - Piazza Bologni col monumento a Carlo V,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,161,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (161),CC BY SA 4.0,"Piazza Bologni, Palazzo Ugo, Palermo",Palermo,38.114942,13.360243,https://www.flickr.com/photos/biblioteca-comunale-palermo/38504602272
38504766692,https://farm5.staticflickr.com/4524/38504766692_1d7df07b38_o.jpg,Palermo - Piazza Marchese Regalmici,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,163,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (163),CC BY SA 4.0,"Piazza Marchese Regalmici, Palermo",Palermo,38.122733,13.356896,https://www.flickr.com/photos/biblioteca-comunale-palermo/38504766692
38506150192,https://farm5.staticflickr.com/4548/38506150192_e69e3ba5ef_o.jpg,Palermo - Piazza Indipendeza,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,172,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (172),CC BY SA 4.0,"Piazza Indipendenza, Palermo",Palermo,38.110249,13.351650,https://www.flickr.com/photos/biblioteca-comunale-palermo/38506150192
38519433286,https://farm5.staticflickr.com/4575/38519433286_69546b9244_o.jpg,Palermo - Piazza S.Domenico,"G. Leone Zangara, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,185,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (185),CC BY SA 4.0,"Piazza Marina, Palermo",Palermo,38.117965,13.368000,https://www.flickr.com/photos/biblioteca-comunale-palermo/38519433286
38521531056,https://farm5.staticflickr.com/4530/38521531056_9ab79bcb4b_o.jpg,Palermo - Atrio Caserma S. Giacomo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,262,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (262),CC BY SA 4.0,"Palermo, corso Vittorio Emanuele",Palermo,38.113363,13.353377,https://www.flickr.com/photos/biblioteca-comunale-palermo/38521531056
38525274132,https://farm5.staticflickr.com/4518/38525274132_b9b599c396_o.jpg,Palermo - Piazza dell'Indipendenza e Porta Nuova,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,176,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (176),CC BY SA 4.0,"Piazza Indipendenza, Porta Nuova, Palermo",Palermo,38.111094,13.349869,https://www.flickr.com/photos/biblioteca-comunale-palermo/38525274132
38525542882,https://farm5.staticflickr.com/4545/38525542882_0d2f2d7d03_o.jpg,Palermo - Piazza Ballarò,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,180,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (180),CC BY SA 4.0,"Piazza Ballarò, Palermo",Palermo,38.112055,13.360544,https://www.flickr.com/photos/biblioteca-comunale-palermo/38525542882
38525595942,https://farm5.staticflickr.com/4544/38525595942_4e210177ea_o.jpg,Palermo - Piazza Vittoria Villa Bonanno,"Verderosa, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,181,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (181),CC BY SA 4.0,"Piazza Vittoria, Palermo",Palermo,38.112697,13.355877,https://www.flickr.com/photos/biblioteca-comunale-palermo/38525595942
38526695552,https://farm5.staticflickr.com/4546/38526695552_d0284591f6_o.jpg,Palermo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,182,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (182),CC BY SA 4.0,Palermo,Palermo,38.112122,13.360383,https://www.flickr.com/photos/biblioteca-comunale-palermo/38526695552
38537184671,https://farm5.staticflickr.com/4578/38537184671_002fa6aa74_o.jpg,Palermo - Piazza Marchese Regalmici,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,164,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (164),CC BY SA 4.0,"Piazza Marchese Regalmici, Palermo",Palermo,38.122733,13.356896,https://www.flickr.com/photos/biblioteca-comunale-palermo/38537184671
38537284081,https://farm5.staticflickr.com/4538/38537284081_2fd399f3b9_o.jpg,Fontana Pretoria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,166,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (166),CC BY SA 4.0,"Piazza Pretoria, Piazza della Vergona, Palermo",Palermo,38.115415,13.362078,https://www.flickr.com/photos/biblioteca-comunale-palermo/38537284081
38537562271,https://farm5.staticflickr.com/4539/38537562271_e89c0cf490_o.jpg,Palermo - Piazza Pretoria - Lavoro di Camilliani e Vangherino - Piazzi nel 1570,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,171,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (171),CC BY SA 4.0,"Piazza Pretoria, Piazza della Vergona, Palermo",Palermo,38.115415,13.362078,https://www.flickr.com/photos/biblioteca-comunale-palermo/38537562271
38537842766,https://farm5.staticflickr.com/4546/38537842766_1478e53401_o.jpg,Piazza della Rivoluzione,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,190,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (190),CC BY SA 4.0,"Piazza della Rivoluzione, Palermo",Palermo,38.114157,13.366606,https://www.flickr.com/photos/biblioteca-comunale-palermo/38537842766
38538001386,https://farm5.staticflickr.com/4551/38538001386_0e51f1396c_o.jpg,Palermo – Piazza della Ricoluzione,"L. Sandron, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,192,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (192),CC BY SA 4.0,"Piazza della Rivoluzione, Palermo",Palermo,38.114157,13.366606,https://www.flickr.com/photos/biblioteca-comunale-palermo/38538001386
38538265156,https://farm5.staticflickr.com/4585/38538265156_9d7408fa2a_o.jpg,Palermo - Piazza Marina,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,196,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (196),CC BY SA 4.0,"Piazza Marina, Palermo",Palermo,38.117965,13.368000,https://www.flickr.com/photos/biblioteca-comunale-palermo/38538265156
38538335726,https://farm5.staticflickr.com/4517/38538335726_f0cb883247_o.jpg,Palermo - Piazza Marina,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,198,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (198),CC BY SA 4.0,"Piazza Marina, Palermo",Palermo,38.117965,13.368000,https://www.flickr.com/photos/biblioteca-comunale-palermo/38538335726
38538978126,https://farm5.staticflickr.com/4585/38538978126_472c8b726b_o.jpg,Palermo - Palermo - via della Libertà,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,267,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (267),CC BY SA 4.0,"Palermo, via della Libertà, via Libertà, viale Libertà, Politeama, piazza Castelnuovo",Palermo,38.125374,13.355083,https://www.flickr.com/photos/biblioteca-comunale-palermo/38538978126
38546168222,https://farm5.staticflickr.com/4573/38546168222_0be39553b0_o.jpg,Palermo - C. V. E. Porta d'ingresso al Distretto,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,259,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (259),CC BY SA 4.0,"Palermo, corso Vittorio Emanuele,",Palermo,38.112375,13.352766,https://www.flickr.com/photos/biblioteca-comunale-palermo/38546168222
38557017981,https://farm5.staticflickr.com/4546/38557017981_b36d0c7b9c_o.jpg,Palermo - Piazza dell'Indipendenza,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,177,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (177),CC BY SA 4.0,"Piazza Indipendenza, Palermo",Palermo,38.111364,13.350362,https://www.flickr.com/photos/biblioteca-comunale-palermo/38557017981
38558624851,https://farm5.staticflickr.com/4565/38558624851_d9cfd468a8_o.jpg,Palermo - Piazza Garraffello,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,183,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (183),CC BY SA 4.0,"Piazza Garraffello, Palermo",Palermo,38.117187,13.364320,https://www.flickr.com/photos/biblioteca-comunale-palermo/38558624851
38565932240,https://farm5.staticflickr.com/4701/38565932240_44732682d4_o.jpg,Palermo – Corso Tukery,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,356,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (356),CC BY SA 4.0,"corso Tukory, Palermo",Palermo,38.109961,13.364074,https://www.flickr.com/photos/biblioteca-comunale-palermo/38565932240
38566977380,https://farm5.staticflickr.com/4651/38566977380_1a68f04031_o.jpg,Palermo – Foro Umberto I. Lo Statuto. Rivista militare,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,375,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (375),CC BY SA 4.0,"foro Umberto I, Foro Italico, Palermo",Palermo,38.118520,13.372206,https://www.flickr.com/photos/biblioteca-comunale-palermo/38566977380
38595366421,https://farm5.staticflickr.com/4546/38595366421_ccc510e65f_o.jpg,Palermo - Piazza Marina e Giardino Garibaldi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,195,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (195),CC BY SA 4.0,"Piazza Marina, Palermo",Palermo,38.117965,13.368000,https://www.flickr.com/photos/biblioteca-comunale-palermo/38595366421
38618342076,https://farm5.staticflickr.com/4553/38618342076_7ce07e002a_o.jpg,Palermo - viale della Libertà,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,274,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (274),CC BY SA 4.0,"Palermo, via Libertà, via della Libertà, viale Liberta, viale della Libertà",Palermo,38.126454,13.354396,https://www.flickr.com/photos/biblioteca-comunale-palermo/38618342076
38619643246,https://farm5.staticflickr.com/4529/38619643246_646560cf93_o.jpg,Palermo - Piazza S. Spirito,"G. Leone Zingales, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,203,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (203),CC BY SA 4.0,"Piazza S. Spirito, Palermo",Palermo,38.119702,13.370983,https://www.flickr.com/photos/biblioteca-comunale-palermo/38619643246
38640262556,https://farm5.staticflickr.com/4545/38640262556_5e0accfb46_o.jpg,Palermo Nuova - Via Dante e Piazza Castelnuovo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,216,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (216),CC BY SA 4.0,"Via Dante, Piazza Castelnuovo, Palermo",Palermo,38.124733,13.354547,https://www.flickr.com/photos/biblioteca-comunale-palermo/38640262556
38640394086,https://farm5.staticflickr.com/4579/38640394086_0ec1c26c01_o.jpg,Piazza delle tredici vittime,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,217,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (217),CC BY SA 4.0,"Piazza tredici vittime, Palermo",Palermo,38.122437,13.365093,https://www.flickr.com/photos/biblioteca-comunale-palermo/38640394086
38642173592,https://farm5.staticflickr.com/4538/38642173592_9b1d504fbe_o.jpg,Palermo - Piazza Luca Cifuentes sul viale della Libertà,Ed. Verderosa F. - Palermo,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,276,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (276),CC BY SA 4.0,"Palermo, via Libertà, via della Libertà, viale Liberta, viale della Libertà",Palermo,38.130168,13.352047,https://www.flickr.com/photos/biblioteca-comunale-palermo/38642173592
38643718432,https://farm5.staticflickr.com/4534/38643718432_8fc85c8770_o.jpg,Piazza Marina,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,205,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (205),CC BY SA 4.0,"Piazza Marina, Giardino Garibaldi, Palermo",Palermo,38.117965,13.368000,https://www.flickr.com/photos/biblioteca-comunale-palermo/38643718432
38643798042,https://farm5.staticflickr.com/4571/38643798042_ec5880ef92_o.jpg,Palermo - Piazza Marina,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,207,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (207),CC BY SA 4.0,"Piazza Marina, Giardino Garibaldi, Palermo",Palermo,38.117965,13.368000,https://www.flickr.com/photos/biblioteca-comunale-palermo/38643798042
38661259936,https://farm5.staticflickr.com/4583/38661259936_c935b4b7c4_o.jpg,Palermo - Piazza Francesco Crispi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,228,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (228),CC BY SA 4.0,"Piazza Francesco Crispi,Palermo",Palermo,38.130235,13.352261,https://www.flickr.com/photos/biblioteca-comunale-palermo/38661259936
38662778106,https://farm5.staticflickr.com/4539/38662778106_304098429f_o.jpg,Palermo. Guglia a Sant'Erasmo,"L. Sandro, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,321,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (321),CC BY SA 4.0,"Porticciolo di S. Erasmo, Palermo",Palermo,38.112941,13.377785,https://www.flickr.com/photos/biblioteca-comunale-palermo/38662778106
38662947086,https://farm5.staticflickr.com/4536/38662947086_d2d35f3439_o.jpg,Palermo - via Roma,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,291,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (291),CC BY SA 4.0,"Palermo, via Roma",Palermo,38.119297,13.362218,https://www.flickr.com/photos/biblioteca-comunale-palermo/38662947086
38662991926,https://farm5.staticflickr.com/4562/38662991926_2ed46e72a9_o.jpg,Palermo - via Roma - il Padiglione delle due Palme,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,292,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (292),CC BY SA 4.0,"Palermo, via Roma, piazzetta due Palme",Palermo,38.119213,13.362164,https://www.flickr.com/photos/biblioteca-comunale-palermo/38662991926
38662993756,https://farm5.staticflickr.com/4534/38662993756_3319dd16b6_o.jpg,Palermo - Ponte dell'Ammiraglio,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,314,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (314),CC BY SA 4.0,"Ponte dell'Ammiraglio, Palermo",Palermo,38.106500,13.373354,https://www.flickr.com/photos/biblioteca-comunale-palermo/38662993756
38664296926,https://farm5.staticflickr.com/4518/38664296926_5dce56c69d_o.jpg,Palermo – Guglia - Sant'Erasmo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,323,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (323),CC BY SA 4.0,"Porticciolo di Sant'Erasmo, Palermo",Palermo,38.112899,13.377828,https://www.flickr.com/photos/biblioteca-comunale-palermo/38664296926
38664899362,https://farm5.staticflickr.com/4535/38664899362_898a0726b0_o.jpg,Palermo - via Roma,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,284,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (284),CC BY SA 4.0,"Palermo, via Roma",Palermo,38.116782,13.363387,https://www.flickr.com/photos/biblioteca-comunale-palermo/38664899362
38665216902,https://farm5.staticflickr.com/4554/38665216902_5a804d9852_o.jpg,Palermo - via Roma,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,290,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (290),CC BY SA 4.0,"Palermo, via Roma",Palermo,38.116756,13.363494,https://www.flickr.com/photos/biblioteca-comunale-palermo/38665216902
38673823671,https://farm5.staticflickr.com/4566/38673823671_1b1d7c6c7f_o.jpg,Palermo - viale della Libertà,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,269,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (269),CC BY SA 4.0,"Palermo, via Libertà, via della Libertà, viale Liberta, viale della Libertà",Palermo,38.124581,13.355748,https://www.flickr.com/photos/biblioteca-comunale-palermo/38673823671
38673932471,https://farm5.staticflickr.com/4558/38673932471_87e30bd81a_o.jpg,Palermo - via della Libertà,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,271,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (271),CC BY SA 4.0,"Palermo, via Libertà, via della Libertà, viale Liberta, viale della Libertà",Palermo,38.125374,13.355083,https://www.flickr.com/photos/biblioteca-comunale-palermo/38673932471
38675525621,https://farm5.staticflickr.com/4573/38675525621_6f88ee2dd3_o.jpg,Palermo - Palermo - Piazza Marina,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,202,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (202),CC BY SA 4.0,"Piazza Marina, Giardino Garibaldi, Palermo",Palermo,38.117965,13.368000,https://www.flickr.com/photos/biblioteca-comunale-palermo/38675525621
38684568062,https://farm5.staticflickr.com/4556/38684568062_09f782bf56_o.jpg,Palermo - Un angolo di Piazza Castelnuovo,"F. Verderosa, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,226,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (226),CC BY SA 4.0,"Piazza Castelnuovo,Palermo",Palermo,38.123931,13.354386,https://www.flickr.com/photos/biblioteca-comunale-palermo/38684568062
38684630410,https://farm5.staticflickr.com/4768/38684630410_208c88e88b_o.jpg,Palermo – Quartiere della Kalsa,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,406,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (406),CC BY SA 4.0,Kalsa,Palermo,38.115904,13.372013,https://www.flickr.com/photos/biblioteca-comunale-palermo/38684630410
38686449122,https://farm5.staticflickr.com/4578/38686449122_dcc8fe308d_o.jpg,Palermo - Ponte dell'Ammiraglio,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,316,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (316),CC BY SA 4.0,"Ponte dell'Ammiraglio, Palermo",Palermo,38.106508,13.373354,https://www.flickr.com/photos/biblioteca-comunale-palermo/38686449122
38686688062,https://farm5.staticflickr.com/4563/38686688062_b5762290c6_o.jpg,Palermo - via Roma,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,297,pp. 418. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VI (297),CC BY SA 4.0,"Palermo, via Roma, piazza S. Domenico, piazzetta due Palme",Palermo,38.118807,13.362454,https://www.flickr.com/photos/biblioteca-comunale-palermo/38686688062
